2019-01-29 11:01:22.514 [http-nio-7070-exec-2] INFO  c.n.e.r.AbstractInstanceRegistry -Registered instance ZUUL/lubing:zuul:7073 with status UP (replication=false)
2019-01-29 11:01:23.195 [http-nio-7070-exec-3] INFO  c.n.e.r.AbstractInstanceRegistry -Registered instance ZUUL/lubing:zuul:7073 with status UP (replication=true)
2019-01-29 11:02:14.688 [Eureka-EvictionTimer] INFO  c.n.e.r.AbstractInstanceRegistry -Running the evict task with compensationTime 0ms
2019-01-29 11:02:49.003 [http-nio-7070-exec-4] INFO  c.n.e.r.AbstractInstanceRegistry -Registered instance SERVICE-A/lubing:service-A:7074 with status UP (replication=false)
2019-01-29 11:02:49.509 [http-nio-7070-exec-5] INFO  c.n.e.r.AbstractInstanceRegistry -Registered instance SERVICE-A/lubing:service-A:7074 with status UP (replication=true)
2019-01-29 11:03:14.688 [Eureka-EvictionTimer] INFO  c.n.e.r.AbstractInstanceRegistry -Running the evict task with compensationTime 0ms
2019-01-29 11:04:14.689 [Eureka-EvictionTimer] INFO  c.n.e.r.AbstractInstanceRegistry -Running the evict task with compensationTime 0ms
2019-01-29 11:05:14.689 [Eureka-EvictionTimer] INFO  c.n.e.r.AbstractInstanceRegistry -Running the evict task with compensationTime 0ms
2019-01-29 11:06:14.692 [Eureka-EvictionTimer] INFO  c.n.e.r.AbstractInstanceRegistry -Running the evict task with compensationTime 2ms
2019-01-29 11:07:02.671 [http-nio-7070-exec-9] INFO  c.n.e.r.AbstractInstanceRegistry -Registered instance ZUUL/lubing:zuul:7073 with status UP (replication=false)
2019-01-29 11:07:03.178 [http-nio-7070-exec-1] INFO  c.n.e.r.AbstractInstanceRegistry -Registered instance ZUUL/lubing:zuul:7073 with status UP (replication=true)
2019-01-29 11:07:14.692 [Eureka-EvictionTimer] INFO  c.n.e.r.AbstractInstanceRegistry -Running the evict task with compensationTime 0ms
2019-01-29 11:07:51.421 [http-nio-7070-exec-8] INFO  c.n.e.r.AbstractInstanceRegistry -Registered instance ZUUL/lubing:zuul:7073 with status UP (replication=false)
2019-01-29 11:07:51.943 [http-nio-7070-exec-7] INFO  c.n.e.r.AbstractInstanceRegistry -Registered instance ZUUL/lubing:zuul:7073 with status UP (replication=true)
2019-01-29 11:08:14.692 [Eureka-EvictionTimer] INFO  c.n.e.r.AbstractInstanceRegistry -Running the evict task with compensationTime 0ms
2019-01-29 11:09:14.693 [Eureka-EvictionTimer] INFO  c.n.e.r.AbstractInstanceRegistry -Running the evict task with compensationTime 0ms
